_id,alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
6051b379ed43600644644f53,12,0.074,0.73,0.999,10.4,38,3.17,7,6.55,0.85,76,0.44
6051b379ed43600644644f54,12,0.074,0.73,0.999,10.4,38,3.17,7,6.55,0.85,76,0.44
6051b379ed43600644644f55,10.9,0.078,0.47,0.9976,10.5,6,3.18,7,1.9,1.04,24,0.26
6051b379ed43600644644f56,10.8,0.077,0.42,0.9976,10.5,6,3.21,7,1.8,1.05,22,0.24
6051b379ed43600644644f57,12.5,0.072,0.63,0.9968,10.2,10,3.16,7,2.9,0.78,26,0.49
6051b379ed43600644644f58,10.8,0.075,0.46,0.9976,10.4,6,3.25,7,1.8,1.02,21,0.24
6051b379ed43600644644f59,9.5,0.084,0.55,1,11.2,6,3.17,6,2.3,0.71,13,0.67
6051b379ed43600644644f5a,10.2,0.09,0.31,0.9994,10,26,3.18,6,2.2,0.63,62,0.59
6051b379ed43600644644f5b,11.4,0.084,0.75,0.9986,13.3,23,3.04,7,2.8,0.68,43,0.29
6051b379ed43600644644f5c,9.5,0.073,0.49,0.9978,12.4,19,3.02,5,4.6,0.61,43,0.42
6051b379ed43600644644f5d,10.2,0.09,0.31,0.9994,10,26,3.18,6,2.2,0.63,62,0.59
6051b379ed43600644644f5e,9.7,0.125,0.48,0.998,10.7,15,3.03,6,2.1,0.81,49,0.4
6051b379ed43600644644f5f,11.8,0.107,0.64,0.9973,10.5,6,3.09,7,2.4,0.66,15,0.51
6051b379ed43600644644f60,11.8,0.107,0.64,0.9973,10.5,6,3.09,7,2.4,0.66,15,0.51
6051b379ed43600644644f61,9.3,0.122,0.49,1.001,8.5,34,3.31,5,6.1,1.14,151,0.655
6051b379ed43600644644f62,11.9,0.1,0.49,1.001,12.5,5,3.25,6,4.3,0.74,14,0.6
6051b379ed43600644644f63,8.4,0.2,0.49,0.9994,10.4,5,3.16,3,2.1,0.63,16,0.61
6051b379ed43600644644f64,11.7,0.088,0.49,0.9972,10.9,11,3.22,6,2.8,0.68,32,0.21
6051b379ed43600644644f65,11,0.088,0.49,0.9966,7.3,39,3.36,5,2.5,0.78,106,0.365
6051b379ed43600644644f66,10,0.088,0.49,0.9982,9.8,15,3.42,6,2.7,0.9,33,0.25
6051b379ed43600644644f67,9.1,0.088,0.49,0.998,7.6,16,3.48,5,2,0.64,43,0.41
6051b379ed43600644644f68,9.8,0.099,0.49,0.9979,8.2,47,3.38,5,2.3,0.99,133,0.39
6051b379ed43600644644f69,9.4,0.085,0.49,0.9978,9.3,38,3.22,5,2.5,0.55,142,0.4
6051b379ed43600644644f6a,9.5,0.086,0.49,0.9976,9.2,23,3.23,5,2.4,0.64,116,0.43
6051b379ed43600644644f6b,9.9,0.105,0.24,0.9998,10.4,29,3.24,5,2.8,0.67,53,0.64
6051b379ed43600644644f6c,11,0.088,0.49,0.9966,7.3,39,3.36,5,2.5,0.78,106,0.365
6051b379ed43600644644f6d,11.4,0.097,0.49,0.9962,7,33,3.39,6,2.5,0.77,85,0.38
6051b379ed43600644644f6e,8.7,0.084,0.49,0.9988,8.2,32,3.34,6,2.6,0.75,55,0.42
6051b379ed43600644644f6f,9.4,0.077,0.24,0.9974,9.9,6,3.09,5,2.4,0.57,33,0.63
6051b379ed43600644644f70,10.3,0.078,0.24,0.999,9.1,1,3.41,6,2.1,0.87,28,0.22
6051b379ed43600644644f71,10.3,0.098,0.49,1.0004,11.9,12,3.16,5,2.7,0.61,42,0.38
6051b379ed43600644644f72,10.3,0.098,0.49,1.0004,11.9,12,3.16,5,2.7,0.61,42,0.38
6051b379ed43600644644f73,12.8,0.072,0.24,0.9956,10.3,15,3.22,6,2.1,0.66,33,0.27
6051b379ed43600644644f74,10,0.102,0.24,1,10,13,3.28,6,2.7,0.56,32,0.48
6051b379ed43600644644f75,10.3,0.078,0.24,0.999,9.1,1,3.41,6,2.1,0.87,28,0.22
6051b379ed43600644644f76,9.4,0.077,0.24,0.9974,9.9,6,3.09,5,2.4,0.57,33,0.63
6051b379ed43600644644f77,10.7,0.084,0.24,0.9972,8.1,5,3.37,6,2.1,0.77,13,0.825
6051b379ed43600644644f78,12,0.066,0.49,1.0014,12.9,5,3.2,7,5.8,0.66,35,0.35
6051b379ed43600644644f79,11.2,0.1,0.74,0.9996,11.2,5,3.22,5,5.15,0.62,17,0.5
6051b379ed43600644644f7a,9.6,0.101,0.24,0.9988,9.2,20,3.26,5,3.3,0.67,47,0.59
6051b379ed43600644644f7b,11,0.064,0.49,0.9988,9.5,5,3.21,6,6.3,0.73,17,0.46
6051b379ed43600644644f7c,9.9,0.07,0.24,0.9966,9.3,5,3.12,5,2.1,0.59,20,0.715
6051b379ed43600644644f7d,11,0.085,0.24,0.9993,11.2,16,3.06,6,2.5,0.72,53,0.66
6051b379ed43600644644f7e,8.4,0.075,0.74,1.0008,14.3,6,2.86,6,1.8,0.79,15,0.31
6051b379ed43600644644f7f,9.1,0.094,0.49,0.9982,9.1,38,3.08,5,2.6,0.59,106,0.47
6051b379ed43600644644f80,9.5,0.078,0.24,0.9983,7.5,10,3.45,6,2,0.78,28,0.55
6051b379ed43600644644f81,10.7,0.067,0.49,0.9987,10.6,6,3.26,6,2.5,0.86,21,0.31
6051b379ed43600644644f82,10.4,0.079,0.49,0.9994,12.4,27,3.12,6,2.6,0.75,69,0.35
6051b379ed43600644644f83,9.4,0.171,0.49,0.9975,9,6,3.27,6,1.9,0.61,25,0.53
6051b379ed43600644644f84,9.5,0.074,0.01,0.9958,6.8,9,3.33,6,2.1,0.56,25,0.51
6051b379ed43600644644f85,10,0.092,0.24,0.998,9.4,14,3.19,6,2.8,0.73,45,0.43
6051b379ed43600644644f86,10,0.092,0.24,0.998,9.5,14,3.12,6,2.7,0.74,44,0.46
6051b379ed43600644644f87,11.5,0.05,0.24,0.9934,5,32,3.74,5,1.6,0.62,96,1.04
6051b379ed43600644644f88,11.1,0.095,0.49,1.00315,15.5,10,2.92,5,4.2,0.74,23,0.645
6051b379ed43600644644f89,11.1,0.095,0.49,1.00315,15.5,10,2.92,5,4.2,0.74,23,0.645
6051b379ed43600644644f8a,11.7,0.118,0.49,1.0002,10.9,10,3.07,6,4.6,0.56,17,0.53
6051b379ed43600644644f8b,11.1,0.095,0.49,1.00315,15.6,10,2.92,5,4.2,0.74,23,0.645
6051b379ed43600644644f8c,11.7,0.118,0.49,1.0002,10.9,10,3.07,6,4.6,0.56,17,0.53
6051b379ed43600644644f8d,12.7,0.085,0.49,1.0021,13,6,3.3,6,4.3,0.68,47,0.47
6051b379ed43600644644f8e,11.4,0.075,0.49,0.9994,12.7,5,3.14,5,2.8,0.57,19,0.6
6051b379ed43600644644f8f,9.2,0.078,0.49,0.9978,9,26,3.23,5,2.4,0.58,121,0.44
6051b379ed43600644644f90,9.2,0.094,0.49,0.9982,9,41,3.08,5,2.9,0.61,110,0.54
6051b379ed43600644644f91,10.1,0.092,0.49,0.9971,7.6,25,3.31,6,2.7,0.61,60,0.29
6051b379ed43600644644f92,12.7,0.085,0.49,1.0021,13,6,3.3,6,4.3,0.68,47,0.47
6051b379ed43600644644f93,11.4,0.075,0.49,0.9994,12.7,5,3.14,5,2.8,0.57,19,0.6
6051b379ed43600644644f94,9,0.226,0.24,0.9991,8.7,5,3.32,6,2.5,0.6,15,0.7
6051b379ed43600644644f95,9,0.226,0.24,0.9991,8.7,5,3.32,6,2.5,0.6,15,0.7
6051b379ed43600644644f96,10.7,0.25,0.49,0.999,9.8,5,3.31,6,2.6,0.79,20,0.5
6051b379ed43600644644f97,11.7,0.095,0.24,0.9946,6.2,19,3.57,6,2.2,0.57,42,0.36
6051b379ed43600644644f98,11,0.07,0.49,1.0003,11.5,10,3.32,6,3.3,0.91,37,0.35
6051b379ed43600644644f99,11.7,0.095,0.24,0.9946,6.2,19,3.57,6,2.2,0.57,42,0.36
6051b379ed43600644644f9a,10.4,0.075,0.49,0.9978,10.2,10,3.14,5,2.4,0.61,28,0.24
6051b379ed43600644644f9b,9.6,0.07,0.49,0.9991,10.5,14,3.3,4,2.1,0.56,47,0.59
6051b379ed43600644644f9c,10,0.078,0.49,0.9992,10.6,20,3.19,6,3.2,0.7,78,0.34
6051b379ed43600644644f9d,10.2,0.079,0.49,0.9993,12.3,28,3.2,6,3.1,0.8,46,0.27
6051b379ed43600644644f9e,10,0.103,0.24,0.9978,9.9,6,3.34,4,2.3,0.52,14,0.5
6051b379ed43600644644f9f,9.5,0.083,0.49,0.9982,8.8,18,3.3,5,2.8,0.6,111,0.44
6051b379ed43600644644fa0,9.8,0.085,0.49,0.9982,8.8,17,3.29,5,2.9,0.6,110,0.47
6051b379ed43600644644fa1,9.8,0.063,0.49,0.9976,10.6,18,3.14,6,2.2,0.51,40,0.31
6051b379ed43600644644fa2,9.6,0.089,0.49,1.0002,12.3,5,3.19,5,2.2,0.44,14,0.5
6051b379ed43600644644fa3,9.6,0.089,0.49,1.0002,12.3,5,3.19,5,2.2,0.44,14,0.5
6051b379ed43600644644fa4,9.2,0.083,0.49,1,11.7,5,3.19,5,2.2,0.43,15,0.49
6051b379ed43600644644fa5,9.9,0.074,0.49,0.9976,12,10,2.98,7,1.9,0.66,21,0.28
6051b379ed43600644644fa6,10.7,0.093,0.49,1.0002,11.8,54,3.3,7,3.4,0.76,80,0.33
6051b379ed43600644644fa7,9.6,0.091,0.24,0.998,7.6,8,3.47,6,2.4,0.66,38,0.51
6051b379ed43600644644fa8,10.6,0.094,0.49,0.9986,11.1,16,3.12,7,2.7,1.02,47,0.31
6051b379ed43600644644fa9,9.3,0.108,0.24,0.9967,7.3,18,3.26,5,1.9,0.59,102,0.73
6051b379ed43600644644faa,14,0.06,0.24,0.9917,5,19,3.72,8,2,0.74,50,0.42
6051b379ed43600644644fab,10.5,0.059,0.49,0.9976,10.2,5,3.05,7,2.6,0.74,13,0.29
6051b379ed43600644644fac,9.7,0.084,0.49,0.9987,9,21,3.35,5,2.6,0.57,75,0.45
6051b379ed43600644644fad,11.5,0.07,0.49,0.9922,6.6,23,3.12,6,1.7,0.5,149,0.39
6051b379ed43600644644fae,9.7,0.084,0.49,0.9987,9,21,3.35,5,2.6,0.57,75,0.45
6051b379ed43600644644faf,9,0.094,0.58,1.0004,9.9,9,3.29,5,3.5,0.58,43,0.49
6051b379ed43600644644fb0,9.5,0.096,0.17,0.9978,7.9,20,3.4,5,2.6,0.53,38,0.72
6051b379ed43600644644fb1,9.3,0.086,0.41,0.9998,8.9,30,3.27,5,7.9,0.57,109,0.595
6051b379ed43600644644fb2,9.3,0.059,0.51,0.9994,12.4,6,3.04,6,2,0.6,24,0.4
6051b379ed43600644644fb3,10,0.071,0.58,0.998,11.9,5,3.09,6,1.9,0.63,18,0.58
6051b379ed43600644644fb4,9.8,0.078,0.18,0.9967,8.5,5,3.2,6,2.1,0.48,30,0.585
6051b379ed43600644644fb5,9.3,0.082,0.45,1,12.7,11,3,6,2.3,0.7,22,0.59
6051b379ed43600644644fb6,10,0.088,0.27,0.9962,8.2,7,3.26,4,2.1,0.47,23,0.915
6051b379ed43600644644fb7,9,0.071,0.52,1.0006,13.2,12,3.1,6,2.2,0.56,35,0.46
6051b379ed43600644644fb8,9.3,0.081,0,0.9975,7.7,6,3.3,5,2.6,0.52,14,0.835
6051b379ed43600644644fb9,9,0.071,0.52,1.0006,13.2,12,3.1,6,2.2,0.56,35,0.46
6051b379ed43600644644fba,9.1,0.096,0.13,0.9984,8.3,14,3.17,6,2.9,0.62,63,0.58
6051b379ed43600644644fbb,9.2,0.085,0.13,0.9984,8.3,6,3.31,6,2.6,0.59,24,0.6
6051b379ed43600644644fbc,12.2,0.072,0.48,0.9973,9.4,10,3.34,7,4.6,0.79,20,0.41
6051b379ed43600644644fbd,10.5,0.092,0.41,0.9982,8.8,26,3.31,6,3.3,0.53,52,0.48
6051b379ed43600644644fbe,10.4,0.11,0.37,1.0026,10.1,11,3.32,6,5.1,0.64,65,0.65
6051b379ed43600644644fbf,12.7,0.075,0.19,0.9956,6.3,15,3.56,6,3.2,0.52,39,0.36
6051b379ed43600644644fc0,9.2,0.083,0.54,0.9983,8.8,25,3.39,5,2.5,0.54,57,0.24
6051b379ed43600644644fc1,9.4,0.081,0.55,1.0006,13.2,5,2.98,5,2.7,0.54,16,0.38
6051b379ed43600644644fc2,10,0.077,0,0.9965,7.5,18,3.32,6,2.4,0.6,29,0.64
6051b379ed43600644644fc3,9.8,0.058,0.38,0.9962,8.2,10,3.26,5,1.5,0.74,29,0.39
6051b379ed43600644644fc4,10.2,0.148,0.18,0.9969,9.2,10,2.87,6,2.2,1.36,103,0.755
6051b379ed43600644644fc5,9.7,0.079,0.5,0.9997,9.6,28,3.5,5,2.3,0.57,71,0.6
6051b379ed43600644644fc6,9.7,0.079,0.5,0.9997,9.6,28,3.5,5,2.3,0.57,71,0.6
6051b379ed43600644644fc7,9.8,0.079,0.51,0.9982,11.5,14,3.03,6,2.2,0.93,28,0.31
6051b379ed43600644644fc8,10.2,0.122,0.5,1.0006,11.4,4,3.13,5,2.7,0.7,17,0.46
6051b379ed43600644644fc9,9.3,0.088,0.41,0.9988,11.3,6,3.09,5,2.3,0.8,16,0.37
6051b379ed43600644644fca,9.4,0.076,0.24,0.9976,8.3,16,3.27,5,3.4,0.61,112,0.54
6051b379ed43600644644fcb,9.4,0.078,0.23,0.9976,8.2,14,3.28,5,3.4,0.62,104,0.56
6051b379ed43600644644fcc,9.5,0.08,0.22,0.9974,10,9,3.13,5,1.9,0.55,32,0.58
6051b379ed43600644644fcd,12.1,0.077,0.25,0.9974,7.9,21,3.49,6,2.9,0.96,45,0.51
6051b379ed43600644644fce,10.2,0.124,0,0.9997,6.8,21,3.46,5,5.6,0.72,58,0.69
6051b379ed43600644644fcf,10.2,0.124,0,0.9997,6.8,21,3.46,5,5.6,0.72,58,0.69
6051b379ed43600644644fd0,9.1,0.098,0.29,0.9988,8.8,5,3.36,5,2.2,0.49,15,0.6
6051b379ed43600644644fd1,9.1,0.098,0.29,0.9988,8.8,5,3.36,5,2.2,0.49,15,0.6
6051b379ed43600644644fd2,9.3,0.097,0.26,0.9976,8.7,7,3.27,6,2.5,0.6,31,0.54
6051b379ed43600644644fd3,9.3,0.111,0.23,0.9964,7.6,20,3.21,5,2.3,0.61,84,0.685
6051b379ed43600644644fd4,9.3,0.097,0.26,0.9976,8.7,7,3.27,6,2.5,0.6,31,0.54
6051b379ed43600644644fd5,9.5,0.105,0.54,0.9988,10.4,5,3.25,5,2.7,0.63,19,0.28
6051b379ed43600644644fd6,10.5,0.087,0.14,0.9964,7.6,21,3.32,6,3,0.57,43,0.41
6051b379ed43600644644fd7,11.3,0.105,0.22,1.001,10.1,11,3.43,4,3.4,0.64,86,0.935
6051b379ed43600644644fd8,9.5,0.073,0.21,0.9964,7.9,46,3.27,5,1.9,0.58,102,0.35
6051b379ed43600644644fd9,9.7,0.065,0,0.9954,8.7,24,3.27,5,1.4,0.55,33,0.84
6051b379ed43600644644fda,9.4,0.086,0.28,0.9979,9.6,30,3.24,5,2.4,0.53,147,0.88
6051b379ed43600644644fdb,9.4,0.084,0.27,0.9978,9.5,31,3.24,5,2.3,0.53,145,0.885
6051b379ed43600644644fdc,10.2,0.143,0.12,0.9964,7.7,7,3.35,7,2.2,0.65,23,0.915
6051b379ed43600644644fdd,10.3,0.067,0.35,0.997,8.9,25,3.18,6,1.9,1.36,57,0.29
6051b379ed43600644644fde,9.4,0.071,0.45,0.9991,9.9,16,3.39,5,2.3,0.62,40,0.54
6051b379ed43600644644fdf,9.5,0.071,0.44,0.9992,9.5,21,3.46,5,2.3,0.63,68,0.59
6051b379ed43600644644fe0,9.4,0.071,0.45,0.9991,9.9,16,3.39,5,2.3,0.62,40,0.54
6051b379ed43600644644fe1,9.5,0.071,0.44,0.9992,9.5,21,3.46,5,2.3,0.63,68,0.59
6051b379ed43600644644fe2,9.4,0.071,0.45,0.9991,9.9,16,3.39,5,2.3,0.62,40,0.54
6051b379ed43600644644fe3,10.1,0.115,0.1,0.9984,7.8,5,3.37,7,6,0.69,11,0.64
6051b379ed43600644644fe4,10.1,0.107,0.05,0.9972,7.3,6,3.4,5,3.6,0.63,20,0.67
6051b379ed43600644644fe5,11,0.07,0.01,0.9967,8.3,5,3.32,4,2.2,0.58,14,0.845
6051b379ed43600644644fe6,11.2,0.066,0.3,0.9964,8.7,10,3.33,7,2.8,0.67,28,0.48
6051b379ed43600644644fe7,11.3,0.068,0.27,0.9948,6.7,24,3.16,6,8.6,0.57,148,0.42
6051b379ed43600644644fe8,9.6,0.106,0.39,0.9986,10.7,8,2.89,5,2.2,0.5,32,0.43
6051b379ed43600644644fe9,11.2,0.104,0.25,1.001,9.8,35,3.41,5,2.5,0.67,155,0.88
6051b379ed43600644644fea,14.9,0.096,0.65,0.9976,15.9,22,2.98,5,7.5,0.84,71,0.36
6051b379ed43600644644feb,12,0.079,0.59,0.9976,9.4,9,3.12,6,2.8,0.54,30,0.33
6051b379ed43600644644fec,9.5,0.074,0.47,0.9979,8.6,7,3.08,5,2.4,0.46,29,0.47
6051b379ed43600644644fed,9.4,0.087,0.17,1.0004,9.7,20,3.14,5,2.9,0.61,53,0.55
6051b379ed43600644644fee,9.6,0.106,0.39,0.9986,10.7,8,2.89,5,2.2,0.5,32,0.43
6051b379ed43600644644fef,10.5,0.073,0.59,0.998,12,23,2.92,7,1.4,0.68,42,0.5
6051b379ed43600644644ff0,9.6,0.074,0.07,0.9973,7.2,5,3.32,6,1.4,0.81,20,0.52
6051b379ed43600644644ff1,11,0.096,0.02,0.997,7.1,5,3.41,4,4.4,0.57,13,0.84
6051b379ed43600644644ff2,9.6,0.074,0.07,0.9973,7.2,5,3.32,6,1.4,0.81,20,0.52
6051b379ed43600644644ff3,9,0.08,0.31,0.9978,7.5,15,3.31,5,1.6,0.64,42,0.42
6051b379ed43600644644ff4,9.6,0.076,0.06,0.9972,7.2,9,3.36,6,1.6,0.7,27,0.57
6051b379ed43600644644ff5,10.2,0.05,0.46,0.9974,10.1,5,3.04,6,1.8,0.79,13,0.28
6051b379ed43600644644ff6,10.2,0.092,0.52,1,12.1,15,3.03,5,2,0.66,54,0.4
6051b379ed43600644644ff7,9.7,0.084,0.14,0.9981,9.4,25,3.14,5,2,0.56,48,0.59
6051b379ed43600644644ff8,9.5,0.222,0.36,0.998,8.3,6,3.18,6,1.8,0.6,16,0.49
6051b379ed43600644644ff9,9.2,0.082,0.45,0.9988,11.3,6,2.94,6,2,0.66,15,0.34
6051b379ed43600644644ffa,11,0.059,0.43,0.9966,10,15,3.15,5,2.3,0.57,31,0.73
6051b379ed43600644644ffb,9.2,0.082,0.45,0.9988,11.3,6,2.94,6,2,0.66,15,0.34
6051b379ed43600644644ffc,10,0.083,0.24,0.9959,6.9,30,3.26,5,2.5,0.58,45,0.4
6051b379ed43600644644ffd,9.5,0.074,0.21,0.9968,8.2,5,3.2,5,1.7,0.52,13,0.73
6051b379ed43600644644ffe,9.5,0.079,0.34,0.998,9.8,32,3.15,5,2,0.53,151,1.24
6051b379ed43600644644fff,9.5,0.074,0.21,0.9968,8.2,5,3.2,5,1.7,0.52,13,0.73
6051b379ed43600644645000,9.3,0.084,0.41,0.9984,10.8,7,3.08,6,2.2,0.67,17,0.4
6051b379ed43600644645001,10.2,0.064,0.39,0.9984,9.3,12,3.26,5,2.2,0.65,31,0.41
6051b379ed43600644645002,9.3,0.084,0.41,0.9984,10.8,7,3.08,6,2.2,0.67,17,0.4
6051b379ed43600644645003,9.9,0.084,0.11,0.9979,8.6,12,3.4,5,2.3,0.48,31,0.8
6051b379ed43600644645004,10,0.081,0.1,0.9983,8.3,45,3.48,5,2.6,0.53,87,0.78
6051b379ed43600644645005,9.6,0.06,0.45,0.9972,10.8,20,3.13,5,3.3,0.54,49,0.26
6051b379ed43600644645006,9,0.07,0.58,1.0004,13.3,15,3.06,5,1.9,0.49,40,0.43
6051b379ed43600644645007,10.2,0.094,0.23,0.9962,8,16,3.21,6,2.2,0.49,29,0.45
6051b379ed43600644645008,9.8,0.078,0.31,0.998,8.5,32,3.33,5,2.25,0.54,58,0.46
6051b379ed43600644645009,11.3,0.059,0.23,0.997,8.1,5,3.37,5,2.6,0.56,15,0.78
6051b379ed4360064464500a,9.4,0.078,0.32,0.998,9.8,35,3.25,5,2.3,0.48,152,0.98
6051b379ed4360064464500b,11.3,0.059,0.23,0.997,8.1,5,3.37,5,2.6,0.56,15,0.78
6051b379ed4360064464500c,9.1,0.07,0.18,0.997,7.1,13,3.44,5,1.8,0.6,40,0.65
6051b379ed4360064464500d,9.7,0.095,0.23,0.9998,9.1,13,3.28,5,3.1,0.59,38,0.64
6051b379ed4360064464500e,9.4,0.039,0.04,0.9962,7.7,4,3.4,5,1.6,0.47,9,0.66
6051b379ed4360064464500f,9.4,0.157,0.48,0.9976,8.1,5,3.3,5,1.8,1.05,17,0.38
6051b379ed43600644645010,10.7,0.097,0,0.9966,7.4,5,3.63,3,4.25,0.54,14,1.185
6051b379ed43600644645011,9.8,0.087,0.24,0.9998,9.2,12,3.48,5,2.6,0.54,93,0.92
6051b379ed43600644645012,9,0.422,0.51,0.9979,8.6,16,3.03,5,2,1.17,62,0.49
6051b379ed43600644645013,9.4,0.084,0.32,0.9984,9,21,3.32,5,2.8,0.62,122,0.48
6051b379ed43600644645014,9.4,0.084,0.31,0.9984,9,24,3.31,5,2.7,0.61,125,0.47
6051b379ed43600644645015,12.8,0.034,0.02,0.9921,5.1,18,3.9,6,1.3,0.62,44,0.47
6051b379ed43600644645016,9.5,0.066,0.02,0.9972,7,8,3.47,6,2.1,0.67,25,0.65
6051b379ed43600644645017,9.5,0.066,0.02,0.9972,7,8,3.47,6,2.1,0.67,25,0.65
6051b379ed43600644645018,9.7,0.087,0.28,1.0001,9.4,18,3.31,5,3.2,0.53,72,0.615
6051b379ed43600644645019,10.8,0.071,0.55,0.9986,11.8,5,3.11,6,2.1,0.62,19,0.38
6051b379ed4360064464501a,10.1,0.076,0.43,0.9984,10.6,26,3.08,6,2.9,0.57,88,1.02
6051b379ed4360064464501b,9.5,0.066,0.02,0.9972,7,8,3.47,6,2.1,0.67,25,0.65
6051b379ed4360064464501c,9.4,0.067,0.02,0.997,7,9,3.47,6,2.1,0.67,23,0.64
6051b379ed4360064464501d,9.6,0.073,0.48,0.9972,7.5,22,3.32,4,2.6,0.7,84,0.38
6051b379ed4360064464501e,9.7,0.078,0.04,0.998,9.1,4,3.29,4,1.6,0.54,14,0.765
6051b379ed4360064464501f,9.9,0.073,0.15,0.999,8.4,11,3.37,5,6,0.49,54,1.035
6051b379ed43600644645020,10,0.093,0.08,0.9956,7,10,3.4,5,2,0.47,19,0.78
6051b379ed43600644645021,10.5,0.077,0.19,0.9966,7.4,16,3.37,5,3,0.51,37,0.49
6051b379ed43600644645022,11.6,0.068,0.12,0.996,7.8,11,3.34,6,2.5,0.61,35,0.545
6051b379ed43600644645023,10,0.062,0.47,0.9983,9.7,13,3.27,6,1.6,0.66,33,0.31
6051b379ed43600644645024,10.1,0.08,0.43,0.9985,10.6,21,3.06,5,2.8,0.57,84,1.025
6051b379ed43600644645025,9.5,0.093,0.34,0.9998,8.9,16,3.38,5,3,0.61,112,0.565
6051b379ed43600644645026,9.4,0.084,0,0.9992,8.7,13,3.36,5,3.2,0.45,33,0.69
6051b379ed43600644645027,9.4,0.075,0.36,0.9976,8,10,3.34,5,2.3,0.46,48,0.43
6051b379ed43600644645028,9.8,0.078,0.28,0.998,9.9,21,3.28,5,2.6,0.51,77,0.74
6051b379ed43600644645029,9.2,0.069,0.18,0.9967,7.2,13,3.29,6,2.7,0.48,34,0.49
6051b379ed4360064464502a,9.4,0.075,0.36,0.9976,8,10,3.34,5,2.3,0.46,48,0.43
6051b379ed4360064464502b,10,0.079,0.11,0.9968,7.6,12,3.21,5,2.6,0.57,49,0.46
6051b379ed4360064464502c,9.6,0.082,0.04,0.9976,8.4,10,3.22,5,2,0.44,22,0.56
6051b379ed4360064464502d,9.5,0.086,0,0.9976,7.1,17,3.46,5,3.9,0.54,45,0.66
6051b379ed4360064464502e,9.6,0.082,0.04,0.9976,8.4,10,3.22,5,2,0.44,22,0.56
6051b379ed4360064464502f,9.2,0.094,0.24,0.9982,8.9,35,3.1,5,2.85,0.53,106,0.48
6051b379ed43600644645030,10,0.084,0.08,0.9968,7.6,15,3.21,5,2.7,0.59,48,0.42
6051b379ed43600644645031,9.5,0.053,0.3,0.9965,7.1,36,2.94,5,2.2,1.62,127,0.31
6051b379ed43600644645032,11.2,0.086,0.1,0.9958,7.5,5,3.54,4,3.1,0.6,12,1.115
6051b379ed43600644645033,10.4,0.077,0.17,0.9976,9,5,3.29,5,3,0.55,13,0.66
6051b379ed43600644645034,11.1,0.084,0.09,0.9994,8.1,18,3.43,6,2.8,0.72,49,0.72
6051b379ed43600644645035,9.5,0.067,0.02,0.997,6.4,4,3.46,5,1.8,0.68,11,0.57
6051b379ed43600644645036,9.5,0.067,0.02,0.997,6.4,4,3.46,5,1.8,0.68,11,0.57
6051b379ed43600644645037,12.7,0.071,0.03,0.995,6.4,27,3.61,6,3.2,0.49,58,0.865
6051b379ed43600644645038,9.6,0.387,0.66,0.9982,9.5,12,3.17,5,2.3,0.67,37,0.55
6051b379ed43600644645039,11.5,0.088,0.13,0.9994,8.9,4,3.44,5,3.45,0.52,14,0.875
6051b379ed4360064464503a,9.6,0.092,0.03,0.9966,7.3,10,3.39,5,2.1,0.47,19,0.835
6051b379ed4360064464503b,9.5,0.082,0.34,0.998,7,16,3.55,5,2.7,0.6,72,0.45
6051b379ed4360064464503c,9.3,0.075,0.2,0.9987,7.7,9,3.48,5,2,0.62,39,0.56
6051b379ed4360064464503d,9.5,0.112,0.1,0.9963,7.7,11,3.26,5,2.1,0.5,22,0.965
6051b379ed4360064464503e,9.5,0.112,0.1,0.9963,7.7,11,3.26,5,2.1,0.5,22,0.965
6051b379ed4360064464503f,9.3,0.093,0,1.0002,8.2,19,3.5,6,2.5,0.65,58,0.59
6051b379ed43600644645040,9.2,0.092,0.23,0.9983,9,28,3.1,5,2.8,0.56,104,0.46
6051b379ed43600644645041,9.3,0.088,0,0.999,9,19,3.35,5,2.4,0.6,38,0.69
6051b379ed43600644645042,11.5,0.075,0.29,0.9965,8.3,12,3.45,6,4.2,0.68,16,0.76
6051b379ed43600644645043,9.5,0.078,0.24,0.99788,9.2,28,3.21,5,2.6,0.57,139,0.53
6051b379ed43600644645044,9.2,0.065,0,0.9972,6.5,9,3.46,5,1.9,0.65,18,0.615
6051b379ed43600644645045,10,0.096,0.58,1.00024,11.6,25,3.13,5,2.8,0.53,101,0.41
6051b379ed43600644645046,9.5,0.095,0.54,1.0001,11.1,21,3.13,5,2.7,0.51,101,0.39
6051b379ed43600644645047,9.5,0.07,0.18,0.99768,7.3,12,3.52,6,2.1,0.73,28,0.51
6051b379ed43600644645048,9,0.08,0.38,0.9978,8.2,12,3.3,6,2.5,0.47,57,0.34
6051b379ed43600644645049,9.4,0.083,0.4,0.99782,8.6,16,3.3,5,2.6,0.48,68,0.33
6051b379ed4360064464504a,9.6,0.071,0.18,0.99761,7.2,12,3.52,6,2.1,0.72,31,0.5
6051b379ed4360064464504b,9.5,0.07,0.18,0.99768,7.3,12,3.52,6,2.1,0.73,28,0.51
6051b379ed4360064464504c,9.5,0.089,0.1,0.99803,8.3,17,3.29,5,2.9,0.55,40,0.65
6051b379ed4360064464504d,9.5,0.089,0.1,0.99803,8.3,17,3.29,5,2.9,0.55,40,0.65
6051b379ed4360064464504e,9.4,0.097,0.13,0.99785,7.6,24,3.39,5,2.5,0.61,66,0.54
