_id,alcohol,chlorides,citric acid,density,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
6051b445ed43600644645da8,12.1,0.032,0.32,0.98972,7,29,3.23,6,1.1,0.36,80,0.16
6051b445ed43600644645da9,9.9,0.026,0.28,0.99352,7,10,3.46,5,1.3,0.45,56,0.14
6051b445ed43600644645daa,9.7,0.035,0.36,0.9946,6.3,31,3.15,5,4.9,0.49,185,0.34
6051b445ed43600644645dab,10.5,0.043,0.24,0.99273,6.8,70,3.18,5,1.9,0.52,154,0.26
6051b445ed43600644645dac,8.9,0.038,0.42,0.99628,6.7,85,3.04,6,10.4,0.44,182,0.17
6051b445ed43600644645dad,9.4,0.039,0.4,0.99582,6.5,74,3.18,5,10,0.5,227,0.27
6051b445ed43600644645dae,9.6,0.037,0.36,0.99553,6.7,63,3.18,5,8.6,0.5,206,0.25
6051b445ed43600644645daf,12.6,0.014,0.27,0.98914,5.8,45,3.4,7,1.7,0.56,104,0.3
6051b445ed43600644645db0,9.2,0.156,0.56,0.99354,6.4,49,3.1,6,1.7,0.37,106,0.28
6051b445ed43600644645db1,10.4,0.053,0.26,0.99976,7.7,36,3.2,5,18.95,0.5,174,0.3
6051b445ed43600644645db2,9,0.062,0.3,0.99808,6.8,19,3,7,12.8,0.52,171,0.18
6051b445ed43600644645db3,9,0.062,0.3,0.99808,6.8,19,3,7,12.8,0.52,171,0.18
6051b445ed43600644645db4,9,0.062,0.3,0.99808,6.8,19,3,7,12.8,0.52,171,0.18
6051b445ed43600644645db5,9,0.062,0.3,0.99808,6.8,19,3,7,12.8,0.52,171,0.18
6051b445ed43600644645db6,9,0.062,0.3,0.99808,6.8,19,3,7,12.8,0.52,171,0.18
6051b445ed43600644645db7,9,0.062,0.3,0.99808,6.8,19,3,7,12.8,0.52,171,0.18
6051b445ed43600644645db8,9.2,0.039,0.25,0.9919,5.1,15,3.22,6,0.7,0.43,89,0.14
6051b445ed43600644645db9,9,0.062,0.3,0.99808,6.8,19,3,7,12.8,0.52,171,0.18
6051b445ed43600644645dba,9.7,0.068,0.1,0.99499,7.2,25,3.2,4,1.4,0.48,154,0.615
6051b445ed43600644645dbb,10.1,0.05,0.28,0.99655,6.9,47,3.34,6,13.3,0.42,132,0.13
6051b445ed43600644645dbc,11,0.059,0.3,0.99615,6.7,24,3.46,7,8.5,0.64,152,0.34
6051b445ed43600644645dbd,10.8,0.038,0.29,0.99296,7.3,32,3.2,5,1.5,0.55,144,0.32
6051b445ed43600644645dbe,10.8,0.048,0.29,0.99482,6.3,49,3.22,5,11.7,0.38,147,0.21
6051b445ed43600644645dbf,13.5,0.028,0.13,0.99079,5.4,12,3.48,7,5,0.88,107,0.5
6051b445ed43600644645dc0,10.6,0.042,0.34,0.99366,8.2,18,3.24,5,1.2,0.39,167,0.52
6051b445ed43600644645dc1,9.8,0.046,0.31,0.99434,7.8,28,3.23,5,2.1,0.64,208,0.28
6051b445ed43600644645dc2,11.7,0.023,0.34,0.98958,6.4,56,3.18,6,1.4,0.7,115,0.22
6051b445ed43600644645dc3,9.8,0.046,0.31,0.99434,7.8,28,3.23,5,2.1,0.64,208,0.28
6051b445ed43600644645dc4,9,0.034,0.27,0.99938,6.9,58,3.34,6,16,0.6,185,0.32
6051b445ed43600644645dc5,11.3,0.042,0.42,0.99059,6.8,51,3.18,7,1.1,0.74,132,0.11
6051b445ed43600644645dc6,9.4,0.031,0.32,0.99835,6.2,64,3.31,5,15.3,0.61,185,0.26
6051b445ed43600644645dc7,11.7,0.023,0.34,0.98958,6.4,56,3.18,6,1.4,0.7,115,0.22
6051b445ed43600644645dc8,11.3,0.025,0.29,0.99159,6.7,37,3.31,7,2.8,0.63,107,0.3
6051b445ed43600644645dc9,11.3,0.025,0.29,0.99159,6.7,37,3.31,7,2.8,0.63,107,0.3
6051b445ed43600644645dca,12,0.019,0.3,0.98931,7.1,4,3.2,6,0.9,0.36,28,0.2
6051b445ed43600644645dcb,10.6,0.028,0.36,0.9938,7.2,22,3.48,6,2.5,0.49,157,0.2
6051b445ed43600644645dcc,10.8,0.024,0.33,0.99558,8.9,47,3.13,6,8.1,0.46,202,0.26
6051b445ed43600644645dcd,10.8,0.024,0.32,0.99563,7.5,53,3.12,6,8.2,0.46,209,0.25
6051b445ed43600644645dce,12,0.019,0.3,0.98931,7.1,4,3.2,6,0.9,0.36,28,0.2
6051b445ed43600644645dcf,9.4,0.053,0.46,0.99691,6.3,44,3.18,5,11.1,0.67,177,0.27
6051b445ed43600644645dd0,9.4,0.038,0.39,0.9959,6.5,61,3.19,5,7.8,0.5,219,0.3
6051b445ed43600644645dd1,11.3,0.025,0.29,0.99159,6.7,37,3.31,7,2.8,0.63,107,0.3
6051b445ed43600644645dd2,9.4,0.05,0.52,0.99628,6.6,29,3.07,5,10.1,0.4,140,0.36
6051b445ed43600644645dd3,12,0.021,0.37,0.99076,6.15,20,3.39,5,3.2,0.47,80,0.21
6051b445ed43600644645dd4,10.3,0.039,0.41,0.99678,6.5,47,3.28,7,14.2,0.72,129,0.18
6051b445ed43600644645dd5,10.3,0.039,0.41,0.99678,6.5,47,3.28,7,14.2,0.72,129,0.18
6051b445ed43600644645dd6,10.3,0.039,0.41,0.99678,6.5,47,3.28,7,14.2,0.72,129,0.18
6051b445ed43600644645dd7,11.3,0.026,0.21,0.99089,6.6,48,3.22,7,2.9,0.38,126,0.26
6051b445ed43600644645dd8,9.4,0.063,0.35,0.99537,6.6,31,3.1,6,6,0.47,150,0.35
6051b445ed43600644645dd9,8.7,0.041,0.28,1.0002,6.5,40,3.14,5,20.4,0.38,144,0.28
6051b445ed43600644645dda,9.4,0.05,0.52,0.99628,6.6,29,3.07,5,10.1,0.4,140,0.36
6051b445ed43600644645ddb,11.3,0.026,0.21,0.99089,6.6,48,3.22,7,2.9,0.38,126,0.26
6051b445ed43600644645ddc,10.3,0.039,0.41,0.99678,6.5,47,3.28,7,14.2,0.72,129,0.18
6051b445ed43600644645ddd,12,0.021,0.37,0.99076,6.15,20,3.39,5,3.2,0.47,80,0.21
6051b445ed43600644645dde,8,0.033,0.21,0.99332,4.5,89,3.34,5,0.95,0.42,159,0.19
6051b445ed43600644645ddf,10.4,0.033,0.26,0.99316,8,36,3.44,7,1.7,0.51,136,0.24
6051b445ed43600644645de0,10.7,0.029,0.23,0.99272,7.8,39,3.37,7,1.7,0.41,128,0.17
6051b445ed43600644645de1,10.2,0.03,0.24,0.99636,7,42,3.47,6,9,0.46,219,0.24
6051b445ed43600644645de2,10.9,0.044,0,0.99202,5.8,72,3.56,5,1.3,0.43,197,0.6
6051b445ed43600644645de3,10.5,0.027,0.26,0.99148,5.9,23,3.3,6,1.4,0.36,109,0.445
6051b445ed43600644645de4,11.7,0.012,0.28,0.99064,6.7,36,3.26,7,2.4,0.39,100,0.28
6051b445ed43600644645de5,8.6,0.065,0.2,0.99884,6.8,61,3.13,5,16,0.45,186,0.44
6051b445ed43600644645de6,9,0.034,0.27,0.99773,7.2,40,3.2,5,11.4,0.44,174,0.24
6051b445ed43600644645de7,8.7,0.044,0.73,1.00013,8.7,27,2.96,5,14.35,0.88,191,0.31
6051b445ed43600644645de8,12.8,0.062,0.26,0.98974,8.2,26,3.1,6,2.1,0.47,87,0.32
6051b445ed43600644645de9,9,0.034,0.27,0.99773,7.2,40,3.2,5,11.4,0.44,174,0.24
6051b445ed43600644645dea,8.7,0.044,0.73,1.00013,8.7,27,2.96,5,14.35,0.88,191,0.31
6051b445ed43600644645deb,11.8,0.023,0.38,0.99112,7.5,42,3.28,6,1.1,0.53,104,0.13
6051b445ed43600644645dec,11.6,0.034,0.37,0.99136,9.2,36,3.05,6,1.1,0.55,84,0.14
6051b445ed43600644645ded,11.8,0.028,0.37,0.99132,7.4,28,3.14,6,1.2,0.61,89,0.2
6051b445ed43600644645dee,10.6,0.042,0.35,0.99642,6.1,55,3.24,5,15.8,0.37,158,0.15
6051b445ed43600644645def,9.7,0.066,0.4,0.99488,7.6,14,3.17,5,5.2,0.8,91,0.23
6051b445ed43600644645df0,10.3,0.047,0.22,0.99527,8.1,24,3.22,5,5.2,0.47,151,0.33
6051b445ed43600644645df1,10.2,0.119,0.24,0.99578,7.15,56,3.15,6,9.6,0.44,178,0.17
6051b445ed43600644645df2,10.1,0.048,0.3,0.99352,6.7,38,3.33,7,5.2,0.44,113,0.12
6051b445ed43600644645df3,10.9,0.046,0.36,0.99199,5.7,9,3.7,7,1.2,0.68,71,0.18
6051b445ed43600644645df4,9.3,0.037,0.28,0.99198,5.8,43,3.24,5,0.8,0.51,127,0.15
6051b445ed43600644645df5,10.2,0.057,0.29,0.99756,6.6,29,3.33,6,14.45,0.54,144,0.23
6051b445ed43600644645df6,10.2,0.119,0.24,0.99578,7.15,56,3.15,6,9.6,0.44,178,0.17
6051b445ed43600644645df7,9.5,0.066,0.39,0.99561,7,43,3.11,5,6.9,0.53,162,0.34
6051b445ed43600644645df8,9.3,0.069,0.26,0.99347,6.4,25,3.18,5,3.4,0.4,146,0.68
6051b445ed43600644645df9,12.9,0.018,0.31,0.98936,7.3,45,3.06,7,2.3,0.34,80,0.22
6051b445ed43600644645dfa,8.7,0.042,0.27,0.99786,6.4,45,3.14,5,11,0.46,148,0.28
6051b445ed43600644645dfb,9.4,0.081,0.22,0.99705,6.9,76,3.4,5,5.95,0.57,303,0.4
6051b445ed43600644645dfc,10.1,0.034,0.23,0.9942,6.8,71,3.23,5,5.1,0.69,204,0.19
6051b445ed43600644645dfd,10,0.039,0.24,0.9948,7.1,60,3.19,4,5.4,0.78,196,0.23
6051b445ed43600644645dfe,11.1,0.05,0.42,0.99116,6.45,51,3.27,7,1.2,0.69,129,0.14
6051b445ed43600644645dff,10.3,0.052,0.44,0.99688,6.5,65,3.26,7,12.6,0.7,158,0.15
6051b445ed43600644645e00,12.2,0.033,0.34,0.98974,7.1,27,3.24,6,1,0.41,73,0.15
6051b445ed43600644645e01,9.3,0.067,0.34,0.99542,6.7,35,3.11,6,6.6,0.48,156,0.33
6051b445ed43600644645e02,11.3,0.041,0.26,0.99154,7.2,46,3.19,6,1.5,0.56,178,0.3
6051b445ed43600644645e03,10.8,0.043,0.33,0.99118,7,46,3.04,6,1,0.65,110,0.23
6051b445ed43600644645e04,11.2,0.033,0.25,0.99044,8,15,2.98,8,1.1,0.39,86,0.13
6051b445ed43600644645e05,12.5,0.03,0.34,0.9914,6.2,36,3.32,7,6.6,0.45,91,0.21
6051b445ed43600644645e06,9.3,0.05,0.41,0.9979,8.3,15,3.39,5,8.2,0.49,122,0.4
6051b445ed43600644645e07,12.9,0.03,0.31,0.98892,5.9,38,3.4,7,2,0.41,142,0.34
6051b445ed43600644645e08,11.2,0.039,0.25,0.99114,6.6,21,3.2,7,1.4,0.45,131,0.12
6051b445ed43600644645e09,12.6,0.039,0.21,0.99188,9.6,21,3,6,2,1,120,0.655
6051b445ed43600644645e0a,9.3,0.046,0.4,0.99583,6.8,45,3.2,5,7.5,0.49,179,0.26
6051b445ed43600644645e0b,12.9,0.03,0.31,0.98892,5.9,38,3.4,7,2,0.41,142,0.34
6051b445ed43600644645e0c,12.9,0.03,0.3,0.98892,5.9,38,3.41,7,2,0.41,142,0.3
6051b445ed43600644645e0d,9.5,0.049,0.3,0.99704,7,46,3.2,7,13.3,0.36,120,0.15
6051b445ed43600644645e0e,11.9,0.037,0.31,0.9911,7.9,5,3.19,6,2.85,0.36,24,0.37
6051b445ed43600644645e0f,10.3,0.032,0.25,0.99334,7.2,23,2.93,7,5.6,0.66,120,0.35
6051b445ed43600644645e10,10.3,0.033,0.24,0.99334,7.2,23,2.92,7,5.6,0.66,120,0.32
6051b445ed43600644645e11,11.2,0.031,0.33,0.99094,7.6,33,3.06,6,1,0.68,93,0.1
6051b445ed43600644645e12,12,0.03,0.31,0.99014,6.2,32,3.18,6,3.2,0.31,150,0.25
6051b445ed43600644645e13,9.6,0.042,0.17,0.99304,7.1,21,3.13,5,1,0.4,144,0.31
6051b445ed43600644645e14,9.2,0.041,0.28,0.99652,7.6,29,3.2,6,7.1,0.42,110,0.18
6051b445ed43600644645e15,12.9,0.029,0.29,0.98944,8,52,3.03,6,2.4,0.33,119,0.17
6051b445ed43600644645e16,9.3,0.061,0.27,0.99772,7.2,46,2.99,6,11.2,0.59,149,0.19
6051b445ed43600644645e17,12.1,0.03,0.25,0.99367,7.6,15,3.1,6,9.5,0.44,136,0.32
6051b445ed43600644645e18,9.6,0.042,0.17,0.99304,7.1,21,3.13,5,1,0.4,144,0.31
6051b445ed43600644645e19,11.2,0.026,0.29,0.99183,6.6,35,3.37,6,1.8,0.48,128,0.21
6051b445ed43600644645e1a,11.2,0.029,0.36,0.99126,7,28,3.11,7,2.6,0.37,98,0.16
6051b445ed43600644645e1b,12.9,0.029,0.29,0.98944,8,52,3.03,6,2.4,0.33,119,0.17
6051b445ed43600644645e1c,9.2,0.042,0.38,0.99577,6.6,56,3.21,5,8,0.46,187,0.24
6051b445ed43600644645e1d,9.3,0.061,0.27,0.99772,7.2,46,2.99,6,11.2,0.59,149,0.19
6051b445ed43600644645e1e,9.2,0.041,0.28,0.99652,7.6,29,3.2,6,7.1,0.42,110,0.18
6051b445ed43600644645e1f,9.3,0.041,0.25,0.99428,6.9,26,3.18,6,3.3,0.5,124,0.3
6051b445ed43600644645e20,10.7,0.03,0.27,0.99388,6.2,26,3.2,6,10.3,0.36,108,0.28
6051b445ed43600644645e21,9.8,0.024,0.32,0.99208,6.9,20,3.05,6,1.2,0.54,166,0.31
6051b445ed43600644645e22,10.3,0.036,0.25,0.99256,6.7,28,3.3,6,1.6,0.54,143,0.23
6051b445ed43600644645e23,10.7,0.03,0.27,0.99388,6.2,26,3.2,6,10.3,0.36,108,0.28
6051b445ed43600644645e24,11.3,0.025,0.28,0.9925,5.7,26,3.28,6,9.65,0.38,121,0.23
6051b445ed43600644645e25,8.8,0.048,0.5,0.99904,6.5,36,3.02,6,16.4,0.49,182,0.22
6051b445ed43600644645e26,10.8,0.043,0.37,0.99216,7,16,3.18,5,1.5,0.5,104,0.18
6051b445ed43600644645e27,9.8,0.024,0.32,0.99208,6.9,20,3.05,6,1.2,0.54,166,0.31
6051b445ed43600644645e28,9.3,0.041,0.25,0.99428,6.9,26,3.18,6,3.3,0.5,124,0.3
6051b445ed43600644645e29,11.5,0.027,0.31,0.99165,6.5,15,3.26,7,5,0.6,72,0.46
6051b445ed43600644645e2a,8.8,0.038,0.36,0.99924,6.5,43,3.26,5,16.3,0.41,133,0.23
6051b445ed43600644645e2b,8.8,0.038,0.36,0.99924,6.5,43,3.26,5,16.3,0.41,133,0.23
6051b445ed43600644645e2c,8.8,0.038,0.36,0.99924,6.5,43,3.26,5,16.3,0.41,133,0.23
6051b445ed43600644645e2d,9.4,0.17,0.38,0.9956,6.6,68,3.19,6,6.5,0.38,201,0.26
6051b445ed43600644645e2e,9.4,0.171,0.39,0.99562,6.7,64,3.19,6,6.4,0.38,200,0.26
6051b445ed43600644645e2f,9.6,0.045,0.39,0.9972,7.5,59,3.16,6,10.2,0.63,209,0.28
6051b445ed43600644645e30,8.8,0.038,0.36,0.99924,6.5,43,3.26,5,16.3,0.41,133,0.23
6051b445ed43600644645e31,9.3,0.044,0.42,0.9958,6.8,56,3.22,6,7.4,0.48,189,0.23
6051b445ed43600644645e32,8.9,0.044,0.34,0.99976,7.8,66,3.22,5,13.7,0.75,184,0.25
6051b445ed43600644645e33,8.9,0.044,0.34,0.99976,7.8,66,3.22,5,13.7,0.75,184,0.25
6051b445ed43600644645e34,10,0.049,0.22,0.99296,5.6,25,3.74,5,1.3,0.43,155,0.2
6051b445ed43600644645e35,9.1,0.045,0.44,0.9957,6.4,47,3.24,5,7.4,0.46,182,0.21
6051b445ed43600644645e36,9.3,0.044,0.42,0.9958,6.8,56,3.22,6,7.4,0.48,189,0.23
6051b445ed43600644645e37,9.4,0.043,0.37,0.99579,6.8,59,3.2,6,7.45,0.5,188,0.24
6051b445ed43600644645e38,10.1,0.04,0.28,0.99541,7.8,46,3.14,6,7.2,0.6,179,0.25
6051b445ed43600644645e39,8.9,0.044,0.34,0.99976,7.8,66,3.22,5,13.7,0.75,184,0.25
6051b445ed43600644645e3a,10.8,0.046,0.29,0.99518,6.8,59,3.2,6,10.4,0.4,143,0.16
6051b445ed43600644645e3b,10,0.028,0.29,0.99168,5.2,18,3.24,6,1.1,0.54,69,0.28
6051b445ed43600644645e3c,10.9,0.029,0.31,0.99276,7.5,53,3.03,6,6.5,0.38,160,0.18
6051b445ed43600644645e3d,12,0.027,0.3,0.99085,7.5,29,3.15,7,4.6,0.38,92,0.26
6051b445ed43600644645e3e,9.3,0.043,0.64,0.99873,8.2,22,2.99,5,13.9,0.8,171,0.37
6051b445ed43600644645e3f,12.3,0.03,0.27,0.99172,7.6,32,3.22,7,5.2,0.62,101,0.4
6051b445ed43600644645e40,10.4,0.038,0.25,0.99312,7.5,29,3.45,6,1.7,0.56,129,0.26
6051b445ed43600644645e41,10.9,0.029,0.31,0.99276,7.5,53,3.03,6,6.5,0.38,160,0.18
6051b445ed43600644645e42,10.5,0.045,0.32,0.9972,6.9,62,3.22,5,16.4,0.42,153,0.23
6051b445ed43600644645e43,9.8,0.036,0.31,0.99278,5.3,22,3.41,6,3.6,0.5,91,0.2
6051b445ed43600644645e44,10.5,0.041,0.31,0.99092,6.5,34,3.06,6,1.5,0.46,121,0.17
6051b445ed43600644645e45,9.9,0.051,0.28,0.9962,6.5,86,3.16,6,12.4,0.51,213,0.35
6051b445ed43600644645e46,11.4,0.035,0.31,0.99053,6.5,24,3.27,7,1.7,0.69,79,0.29
6051b445ed43600644645e47,9.2,0.06,0.22,0.99858,6.8,41,3.18,5,6.2,0.51,190,0.3
6051b445ed43600644645e48,9.7,0.051,0.36,0.9984,7.9,30,3.09,5,6.2,0.53,173,0.51
6051b445ed43600644645e49,10,0.049,0.34,0.99335,7.9,13,3.09,5,2.6,0.51,135,0.51
6051b445ed43600644645e4a,11.4,0.035,0.31,0.99053,6.5,24,3.27,7,1.7,0.69,79,0.29
6051b445ed43600644645e4b,10.3,0.048,0.28,0.9949,7.1,50,3.13,6,9.3,0.49,141,0.29
6051b445ed43600644645e4c,9.9,0.051,0.28,0.9962,6.5,86,3.16,6,12.4,0.51,213,0.35
6051b445ed43600644645e4d,10.5,0.041,0.31,0.99092,6.5,34,3.06,6,1.5,0.46,121,0.17
6051b445ed43600644645e4e,9.8,0.047,0.28,0.99532,7.4,29,3.16,7,9.1,0.47,95,0.2
6051b445ed43600644645e4f,9.3,0.067,0.42,0.99727,6.9,24,3.19,5,12,0.34,131,0.615
6051b445ed43600644645e50,12.4,0.034,0.28,0.99026,6.8,25,3.08,7,4.8,0.47,100,0.32
6051b445ed43600644645e51,9.3,0.048,0.19,0.99668,6.3,54,3.16,6,12.3,0.42,145,0.2
6051b445ed43600644645e52,9.3,0.067,0.42,0.99727,6.9,24,3.19,5,12,0.34,131,0.615
6051b445ed43600644645e53,9.5,0.048,0.28,0.9952,8,49,3.26,6,2.7,0.72,165,0.23
6051b445ed43600644645e54,10.5,0.034,0.33,0.99144,6.7,9,3.08,6,3.6,0.4,45,0.27
6051b445ed43600644645e55,10.5,0.034,0.33,0.99144,6.7,9,3.08,6,3.6,0.4,45,0.27
6051b445ed43600644645e56,12.8,0.032,0.22,0.99015,6.7,19,3.26,7,4.3,0.53,99,0.44
6051b445ed43600644645e57,10.8,0.045,0.3,0.9914,7,44,2.99,6,1.8,0.45,142,0.34
6051b445ed43600644645e58,10,0.057,0.33,0.99693,7.3,48,3.1,6,11.8,0.55,127,0.26
6051b445ed43600644645e59,11.8,0.045,0.34,0.99035,5.8,96,3.38,8,1.8,0.9,170,0.17
6051b445ed43600644645e5a,10,0.057,0.33,0.99693,7.3,48,3.1,6,11.8,0.55,127,0.26
6051b445ed43600644645e5b,11.8,0.045,0.34,0.99035,5.8,96,3.38,8,1.8,0.9,170,0.17
6051b445ed43600644645e5c,12,0.036,0.36,0.99006,6.8,38,3.19,6,1.4,0.66,108,0.17
6051b445ed43600644645e5d,12.6,0.025,0.3,0.99126,7.1,15,3.18,6,6.6,0.46,138,0.43
6051b445ed43600644645e5e,11.9,0.026,0.27,0.98994,5.8,15,3.37,8,1.55,0.4,70,0.315
6051b445ed43600644645e5f,10.6,0.027,0.28,0.98985,5.9,5,3.13,5,0.7,0.32,28,0.17
6051b445ed43600644645e60,9.2,0.082,0.18,0.9971,6.6,47,3.42,5,6.4,0.48,240,0.34
6051b445ed43600644645e61,10,0.059,0.34,0.99882,8.6,42,3.17,6,11.8,0.52,240,0.33
6051b445ed43600644645e62,9.2,0.038,0.26,0.99477,5.6,18,3.36,5,4.3,0.46,97,0.12
6051b445ed43600644645e63,9.3,0.039,0.26,0.99478,5.8,19,3.36,6,5.1,0.47,103,0.13
6051b445ed43600644645e64,10.2,0.055,0.35,0.99576,7.7,25,3.24,6,5.8,0.54,144,0.18
6051b445ed43600644645e65,10.2,0.054,0.36,0.99578,7.7,25,3.25,6,5.9,0.54,148,0.16
6051b445ed43600644645e66,8.7,0.06,0.15,0.99354,6,51,3.14,5,1.3,0.51,154,0.26
6051b445ed43600644645e67,10.7,0.05,0.35,0.99244,7.3,8,3.24,5,1.4,0.42,163,0.32
6051b445ed43600644645e68,12.1,0.048,0.34,0.99084,7.7,4,3.18,6,1.2,0.34,119,0.3
6051b445ed43600644645e69,9.5,0.05,0.3,0.99612,7.9,58,3.12,6,7.4,0.37,152,0.16
6051b445ed43600644645e6a,11.2,0.028,0.29,0.99356,6.4,17,3.18,6,10.8,0.37,118,0.27
6051b445ed43600644645e6b,12,0.034,0.37,0.98952,6.9,36,2.93,6,1.8,0.59,95,0.16
6051b445ed43600644645e6c,9.5,0.05,0.3,0.99612,7.9,58,3.12,6,7.4,0.37,152,0.16
6051b445ed43600644645e6d,12.1,0.048,0.34,0.99084,7.7,4,3.18,6,1.2,0.34,119,0.3
6051b445ed43600644645e6e,10.7,0.05,0.35,0.99244,7.3,8,3.24,5,1.4,0.42,163,0.32
6051b445ed43600644645e6f,8.8,0.048,0.44,0.99955,6.4,29,3.26,7,14.4,0.54,228,0.44
6051b445ed43600644645e70,10.8,0.052,0.24,0.99374,6.3,36,3.8,6,1.7,0.66,135,0.2
6051b445ed43600644645e71,13.1,0.026,0.32,0.9892,6.2,39,3.31,7,3.6,0.37,138,0.29
6051b445ed43600644645e72,12.5,0.035,0.32,0.99144,7.6,22,3.08,7,3.6,0.6,93,0.39
6051b445ed43600644645e73,11.7,0.045,0.32,0.99352,7,37,3.09,8,10.05,0.33,131,0.36
6051b445ed43600644645e74,11.7,0.045,0.32,0.99352,7,37,3.09,8,10.05,0.33,131,0.36
6051b445ed43600644645e75,11.6,0.045,0.32,0.9935,7,35,3.09,8,10.5,0.33,135,0.36
6051b445ed43600644645e76,11.3,0.043,0.36,0.99237,7.6,24,3.29,6,1.9,0.54,111,0.2
6051b445ed43600644645e77,12.5,0.035,0.32,0.99144,7.6,22,3.08,7,3.6,0.6,93,0.39
6051b445ed43600644645e78,11.4,0.025,0.37,0.99022,6.7,42,3.11,5,1.65,0.45,103,0.2
6051b445ed43600644645e79,12.2,0.036,0.34,0.99032,6.2,4,3.4,5,1.9,0.44,117,0.235
6051b445ed43600644645e7a,11.7,0.074,0.6,1.03898,7.8,8,3.39,6,65.8,0.69,160,0.965
6051b445ed43600644645e7b,10.4,0.053,0.31,0.99587,7.1,32,3.31,6,6.85,0.59,211,0.2
6051b445ed43600644645e7c,10.4,0.053,0.31,0.99587,7.1,32,3.31,6,7.4,0.59,211,0.2
6051b445ed43600644645e7d,10.4,0.053,0.31,0.99587,7.1,32,3.31,6,7.4,0.59,211,0.2
6051b445ed43600644645e7e,9.1,0.083,0.25,0.99976,6.4,35,3.17,5,20.2,0.5,157,0.24
6051b445ed43600644645e7f,12.2,0.034,0.36,0.99354,8,8,3.05,6,11,0.41,70,0.3
6051b445ed43600644645e80,9.1,0.083,0.25,0.99976,6.4,35,3.17,5,20.2,0.5,157,0.24
6051b445ed43600644645e81,9.4,0.066,0.42,0.99552,6.9,41,3.12,5,6.2,0.54,176,0.4
6051b445ed43600644645e82,9.4,0.065,0.43,0.99552,6.9,42,3.11,5,6.2,0.53,178,0.4
6051b445ed43600644645e83,10.4,0.053,0.31,0.99587,7.1,32,3.31,6,6.85,0.59,211,0.2
6051b445ed43600644645e84,9.2,0.047,0.51,0.99604,6.6,61,3.22,5,8,0.49,189,0.25
6051b445ed43600644645e85,9.4,0.046,0.44,0.99584,6.8,52,3.2,5,8.2,0.51,183,0.26
6051b445ed43600644645e86,13.5,0.033,0.3,0.98894,6.5,39,3.22,7,2.2,0.53,107,0.37
6051b445ed43600644645e87,9.4,0.053,0.53,0.9963,6.8,37,3.07,5,10.1,0.4,151,0.35
6051b445ed43600644645e88,10.9,0.028,0.32,0.993,6.4,15,3.13,8,7.2,0.55,83,0.22
6051b445ed43600644645e89,13.5,0.033,0.3,0.98894,6.5,39,3.22,7,2.2,0.53,107,0.37
6051b445ed43600644645e8a,9.4,0.053,0.53,0.9963,6.8,37,3.07,5,10.1,0.4,151,0.35
6051b445ed43600644645e8b,11.4,0.036,0.32,0.99068,6.9,34,3.19,7,1.6,0.45,114,0.31
6051b445ed43600644645e8c,12.4,0.036,0.37,0.98964,6.7,45,3.19,7,1.3,0.51,125,0.16
6051b445ed43600644645e8d,9.2,0.047,0.51,0.99604,6.6,61,3.22,5,8,0.49,189,0.25
6051b445ed43600644645e8e,9.4,0.046,0.44,0.99584,6.8,52,3.2,5,8.2,0.51,183,0.26
6051b445ed43600644645e8f,10.5,0.038,0.31,0.9923,5.6,8,3.3,6,5.3,0.39,79,0.15
6051b445ed43600644645e90,11.5,0.031,0.32,0.99437,5.5,16,3.26,8,14,0.38,99,0.15
6051b445ed43600644645e91,10.9,0.028,0.32,0.993,6.4,15,3.13,8,7.2,0.55,83,0.22
6051b445ed43600644645e92,10.8,0.04,0.26,0.99238,7.3,36,3.34,6,1.6,0.44,123,0.2
6051b445ed43600644645e93,8.9,0.038,0.71,0.99801,7.5,52,3.03,5,11.8,0.46,148,0.17
6051b445ed43600644645e94,8.9,0.039,0.72,0.99802,7.5,53,3.03,5,9.6,0.46,151,0.18
6051b445ed43600644645e95,9.4,0.042,0.48,0.99566,7,60,3.2,6,6.1,0.5,184,0.27
6051b445ed43600644645e96,12.2,0.049,0.31,0.99067,5.8,25,3.44,7,2.7,0.73,153,0.32
6051b445ed43600644645e97,12.1,0.025,0.31,0.99066,7.8,22,2.99,7,3.6,0.47,100,0.26
6051b445ed43600644645e98,10.9,0.03,0.32,0.9929,7.4,23,3.17,5,1.7,0.66,128,0.3
6051b445ed43600644645e99,10.1,0.026,0.34,0.9934,6.7,27,3.34,6,1.6,0.58,109,0.16
6051b445ed43600644645e9a,12.2,0.049,0.31,0.99067,5.8,25,3.44,7,2.7,0.73,153,0.32
6051b445ed43600644645e9b,13,0.032,0.39,0.98912,6.7,14,3.31,7,1,0.38,71,0.19
6051b445ed43600644645e9c,11,0.038,0.24,0.99066,6.6,15,3.23,5,0.9,0.39,72,0.36
6051b445ed43600644645e9d,10.8,0.052,0.41,0.99228,7.2,24,3.19,5,1.6,0.49,126,0.17
6051b445ed43600644645e9e,13,0.032,0.39,0.98912,6.7,14,3.31,7,1,0.38,71,0.19
6051b445ed43600644645e9f,9.3,0.052,0.47,0.9958,6,69,2.91,4,10.6,0.34,148,0.11
6051b445ed43600644645ea0,11.4,0.042,0.34,0.99052,6,63,3.44,6,2,0.42,123,0.21
6051b445ed43600644645ea1,9.2,0.152,0.82,0.99312,6.7,49,2.99,5,1.2,0.38,120,0.325
